Date,Time,Token,cycle_id,Vol Buy,Profit,Margin (C3) %,Sum Margin (C1+C2) %
2025-12-01,2025-12-01 15:20:30,6KvXr7kjW7Km1P9VWtN1nD9nEecbRSwbFZgD31E2pump,"('Ar2Y6o_6KvXr7_1764577230000',)",0.467558236,0.14328455699999998,30.645285649507837,-30.3
2025-12-01,2025-12-01 15:22:16,HTSH7oPkcRoQ9eEvMHEsZmieeffp6M52wSy1XAuopump,"('Ar2Y6o_HTSH7o_1764577336000',)",1.400560053,0.3929851580000001,28.05914370884889,-22.24
2025-12-01,2025-12-01 17:19:59,B4U3h3QryEjBFbSLUDQC1QnVg5E1WC3f5PP3Tfiqpump,"('Ar2Y6o_B4U3h3_1764584399000',)",0.6830913519999999,-0.03801619599999995,-5.56531654056132,-25.94
2025-12-01,2025-12-01 17:40:15,G2ZzkLiVnCHk7gAHkx4NQNaxTqEpkA474Hk5opVgpump,"('Ar2Y6o_G2ZzkL_1764585615000',)",1.545473918,0.129829191,8.400607055731626,-22.1
2025-12-01,2025-12-01 18:38:22,HZuuE46Jq3YiH95WyWCWrGjyXEZ1zVx81Mv1ddxEpump,"('Ar2Y6o_HZuuE4_1764589102000',)",0.534915947,0.10477365999999999,19.586938955102788,-34.25
2025-12-01,2025-12-01 20:15:24,2zy7wExz4o8C85Z562KTDmwfx6ew54N1gJSMBsz7wFKV,"('Ar2Y6o_2zy7wE_1764594924000',)",0.392046574,-0.03408317599999999,-8.693654851323862,-21.53
2025-12-01,2025-12-01 22:41:19,BWqkzz9uZ1aWcPR9JtxXBJgcdeHwFRiWYwTLhK6jpump,"('Ar2Y6o_BWqkzz_1764603679000',)",1.27154459,0.325852445,25.626505555735168,-29.48
2025-12-01,2025-12-01 22:53:04,9ePnezKiW6eKGfH8BGarfNRYtM4bi2q7u2AisP6xpump,"('Ar2Y6o_9ePnez_1764604384000',)",0.490934225,0.044102173999999994,8.983316247711187,-21.07
2025-12-01,2025-12-01 23:30:48,EHvGhUxaXZaUsKzLNk8mv8eLrMPiBBij5RvxNV8pump,"('Ar2Y6o_EHvGhU_1764606648000',)",0.627267559,-0.17026872399999998,-27.144512984450387,-23.54
2025-12-02,2025-12-02 00:22:58,9mGtWvoGgRuUiFvyBJSVEdsA8T4sk4BpeQ9qYq3Kpump,"('Ar2Y6o_9mGtWv_1764609778000',)",1.793252243,-0.17464212700000004,-9.738848936713698,-20.9
2025-12-02,2025-12-02 00:32:15,9mGtWvoGgRuUiFvyBJSVEdsA8T4sk4BpeQ9qYq3Kpump,"('Ar2Y6o_9mGtWv_1764610335000',)",1.682930477,0.05209849599999994,3.095701023423794,-27.35
2025-12-02,2025-12-02 00:46:52,3dsv6FBAtMTi3JECVytSauYqrU6Q4gJqQRT7eUm5pump,"('Ar2Y6o_3dsv6F_1764611212000',)",1.026270958,0.12345707700000008,12.029676572022813,-35.01
2025-12-02,2025-12-02 00:53:00,ADhTsKJGH2KSMdqQBQz9r414BGMmeGPencd5kaFXpump,"('Ar2Y6o_ADhTsK_1764611580000',)",0.3426609,0.027479697000000025,8.019501787335534,-34.53
2025-12-02,2025-12-02 01:16:27,9mGtWvoGgRuUiFvyBJSVEdsA8T4sk4BpeQ9qYq3Kpump,"('Ar2Y6o_9mGtWv_1764612987000',)",1.349063044,-0.431751409,-32.00379781510048,-26.07
2025-12-02,2025-12-02 02:26:05,EUXJiRF8KRyRV6nZC3aLTmxEToz1cz6QSUfdtDJYpump,"('Ar2Y6o_EUXJiR_1764617165000',)",0.543404668,0.222328721,40.91402486811174,-31.48
2025-12-02,2025-12-02 02:35:31,9oHXQN1P5L7aitWD1hfFgGwqwcETouXWsLsoQXEfpump,"('Ar2Y6o_9oHXQN_1764617731000',)",0.365195086,-0.03144511900000002,-8.61049893754595,-29.14
2025-12-02,2025-12-02 02:46:10,DCuSbyagtJykMdjvL4pbbLjQg4cQFb45NysAYb6Spump,"('Ar2Y6o_DCuSby_1764618370000',)",0.794483326,-0.21279122900000003,-26.783599106018247,-33.15
2025-12-02,2025-12-02 02:48:59,AF1WXPafV4rGD38G1fs7kMH1an9HXNtigKaJqWRBpump,"('Ar2Y6o_AF1WXP_1764618539000',)",1.239265157,-0.11154847999999995,-9.001179398122943,-32.69
2025-12-02,2025-12-02 03:05:35,ohnJf8SmDKm2PJmXHKhnEZJ65XuyozP5BwbuXB3pump,"('Ar2Y6o_ohnJf8_1764619535000',)",0.643887936,-0.15616335400000003,-24.253188368480323,-24.52
2025-12-02,2025-12-02 03:15:01,HacHT8s1vGNGf1kwZCUNufvZM9cQvLE6rknrRUx2rJj3,"('Ar2Y6o_HacHT8_1764620101000',)",1.01389041,-0.03612956899999986,-3.563458993561234,-32.43
2025-12-02,2025-12-02 03:21:17,DVRdAvdRaaukYCcwtUbUU2t9bzGgwsKuaAPPjGKFpump,"('Ar2Y6o_DVRdAv_1764620477000',)",1.2416587229999998,-0.4533595829999998,-36.51241477244467,-30.79
2025-12-02,2025-12-02 03:24:03,391jwEiwX1wMbZcTbbTuV34NcS3E8PdjMVysXLTFpump,"('Ar2Y6o_391jwE_1764620643000',)",0.303783753,-0.007859116,-2.587075813761508,-28.46
2025-12-02,2025-12-02 03:32:16,F4bGsbhRDR98DfNQtvVxLGMgGwRYiMszoxSLDfugpump,"('Ar2Y6o_F4bGsb_1764621136000',)",0.279711644,0.06611541500000001,23.63699060021971,-39.85
2025-12-02,2025-12-02 04:09:34,GEzfzX4G2UkspEuYQB4dfdKwEBPmUhgqLFRUYAanpump,"('Ar2Y6o_GEzfzX_1764623374000',)",0.441024691,-0.0036959060000000266,-0.8380270028917783,-20.83
2025-12-02,2025-12-02 04:23:33,6KXjdTtGqXMawUqcAypAYXCdav7rXQYZjDyejfjQpump,"('Ar2Y6o_6KXjdT_1764624213000',)",1.105083758,0.148148972,13.406130614761963,-26.18
2025-12-02,2025-12-02 04:26:43,26HqbbXK43Vke3DRHS2W3XanfK8QSUov7z9rsqHPpump,"('Ar2Y6o_26Hqbb_1764624403000',)",0.34689649,-0.0020750869999999755,-0.5981862197567855,-32.09
2025-12-02,2025-12-02 04:44:37,GEzfzX4G2UkspEuYQB4dfdKwEBPmUhgqLFRUYAanpump,"('Ar2Y6o_GEzfzX_1764625477000',)",0.4361089079999999,0.026394148000000117,6.052191898818109,-21.78
2025-12-02,2025-12-02 05:28:50,HTSH7oPkcRoQ9eEvMHEsZmieeffp6M52wSy1XAuopump,"('Ar2Y6o_HTSH7o_1764628130000',)",0.960847328,-0.010982608999999921,-1.1430129095389359,-29.22
2025-12-02,2025-12-02 05:33:42,FqKdy3CtWSKKiJa8aaUbSbSmVhBKz3EiM52Et242pump,"('Ar2Y6o_FqKdy3_1764628422000',)",1.353126678,0.022606163000000068,1.6706612446229567,-30.69
2025-12-02,2025-12-02 05:39:25,69gKdU8xuqDCRLxaqWGbLVYLofPxXU9SJDKCVnGUpump,"('Ar2Y6o_69gKdU_1764628765000',)",0.5160313990000001,-0.009508036000000053,-1.842530516248693,-20.73
2025-12-02,2025-12-02 05:40:50,CGXv23X3RPcMiNprC7YzZHAfr9aU2jBGxy1iHrTnpump,"('Ar2Y6o_CGXv23_1764628850000',)",0.332454676,-0.04827423200000003,-14.520545350969897,-23.23
2025-12-02,2025-12-02 05:41:07,3ni26V4GwAitUkVmwrjdRBC3htCu7GjzK2pS7b9cpump,"('Ar2Y6o_3ni26V_1764628867000',)",1.2870768499999998,-0.21807244699999973,-16.943234353100188,-29.86
2025-12-02,2025-12-02 05:48:57,EHvGhUxaXZaUsKzLNk8mv8eLrMPiBBij5RvxNV8pump,"('Ar2Y6o_EHvGhU_1764629337000',)",0.953964624,-0.016175998999999996,-1.6956602575233435,-28.82
2025-12-02,2025-12-02 06:01:17,4162i3cvZtW49TVU5LuJzGe2G8vJtKYwRZUyNvZspump,"('Ar2Y6o_4162i3_1764630077000',)",1.28938059,-0.25962587699999995,-20.135705393238467,-20.9
2025-12-02,2025-12-02 06:07:10,9LawdvPSsgx6ratQLfmVTWj2WyRbf23ngpDBJNVfpump,"('Ar2Y6o_9Lawdv_1764630430000',)",0.558644606,0.14859630600000007,26.599434489124928,-20.09
2025-12-02,2025-12-02 06:14:54,8jDvpfun6WwqpMZnbR8BRd8Xd94s1j22YWzvaQwJpump,"('Ar2Y6o_8jDvpf_1764630894000',)",0.7949507119999999,0.05867897100000008,7.381460273476689,-22.57
2025-12-02,2025-12-02 06:28:13,4R1fmhL8EsN9onrcM8DZxTd7WTWD2aiUNeQ4AddhzqBc,"('Ar2Y6o_4R1fmh_1764631693000',)",0.992755795,0.08480725999999994,8.542610421125765,-37.22
2025-12-02,2025-12-02 06:29:59,99dkd8uWbAPF4yjKBU42mxd8BP9bJMybuGkyb6Hapump,"('Ar2Y6o_99dkd8_1764631799000',)",0.965639591,0.12937906100000007,13.39827635546895,-25.54
2025-12-02,2025-12-02 06:40:01,FefBQzgFmAynFwKAqfnyAXVv3bBXVgA1A2tuXEjbpump,"('Ar2Y6o_FefBQz_1764632401000',)",1.7443364360000002,-0.18334797500000022,-10.511044269673226,-32.84
2025-12-02,2025-12-02 06:44:18,7r6HgKSHZzGpDGqr67AfCsWW8c5szW4mKGLgCHXBpump,"('Ar2Y6o_7r6HgK_1764632658000',)",0.8921248920000001,-0.11009283400000014,-12.340518125572055,-38.76
2025-12-02,2025-12-02 06:51:04,tvaughYup6NgeYRAecHs6EFtDAa7h4gqAsEf7wbpump,"('Ar2Y6o_tvaugh_1764633064000',)",1.323155675,0.40489416,30.600644175901675,-30.8
2025-12-02,2025-12-02 06:59:04,5vh2iBVFvX9ar9yuHUN7dz8Wo6J55cUZ1qg1prv9pump,"('Ar2Y6o_5vh2iB_1764633544000',)",0.306288145,-0.01074605900000003,-3.5084802253773257,-34.12
2025-12-02,2025-12-02 07:06:10,CpQSR9rVG1THdqM9aKokeEmgKPCENVjD9868yT2zpump,"('Ar2Y6o_CpQSR9_1764633970000',)",1.626703978,0.02221268799999998,1.3655027774205135,-21.87
2025-12-02,2025-12-02 07:11:52,3ni26V4GwAitUkVmwrjdRBC3htCu7GjzK2pS7b9cpump,"('Ar2Y6o_3ni26V_1764634312000',)",1.0677325489999998,0.3753378430000003,35.15279583370651,-38.7
2025-12-02,2025-12-02 07:13:16,7awtJfPg1iGSobNTMS4ZMD3Y9BZYLrD2oW4qzbidpump,"('Ar2Y6o_7awtJf_1764634396000',)",0.954437963,0.03990415000000003,4.18090557447787,-31.93
2025-12-02,2025-12-02 07:17:23,EHvGhUxaXZaUsKzLNk8mv8eLrMPiBBij5RvxNV8pump,"('Ar2Y6o_EHvGhU_1764634643000',)",1.0442962919999998,-0.0824341529999999,-7.893751383730846,-28.84
2025-12-02,2025-12-02 07:30:23,F6KW91JfjGrZq5a1J2v5MrJnFRXPZBHWucFwpX4vpump,"('Ar2Y6o_F6KW91_1764635423000',)",0.858412932,-0.21668947500000002,-25.24303478223928,-29.85
2025-12-02,2025-12-02 07:52:09,F98nvrzKRfF6QVnzzBH9qeyjsNAf7hmTGWqtf7jBDrNq,"('Ar2Y6o_F98nvr_1764636729000',)",0.5170198600000001,-0.03765565500000012,-7.283212486266991,-25.21
2025-12-02,2025-12-02 08:09:52,C9JF6ePCsuZusWLcLTYiBtCpvsJ8qmc4jCXgxZEypump,"('Ar2Y6o_C9JF6e_1764637792000',)",0.529982906,0.054437630999999986,10.27158241967902,-20.7
2025-12-02,2025-12-02 08:18:54,9mGtWvoGgRuUiFvyBJSVEdsA8T4sk4BpeQ9qYq3Kpump,"('Ar2Y6o_9mGtWv_1764638334000',)",0.933387902,-0.007216397999999957,-0.7731402972480307,-20.56
2025-12-02,2025-12-02 10:08:03,EoD8ab2KzEtEHcN3xm9WP7hvGtnGPKWLnhk7TcjHpump,"('Ar2Y6o_EoD8ab_1764644883000',)",1.070534905,0.131259523,12.261115670955165,-22.03
2025-12-02,2025-12-02 10:13:11,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,"('Ar2Y6o_32CdQd_1764645191000',)",0.423277478,0.019743559999999993,4.664448506282206,-24.93
2025-12-02,2025-12-02 10:37:39,G2ZzkLiVnCHk7gAHkx4NQNaxTqEpkA474Hk5opVgpump,"('Ar2Y6o_G2ZzkL_1764646659000',)",1.276612457,0.170787464,13.378176208725497,-28.94
2025-12-02,2025-12-02 10:53:04,6KXjdTtGqXMawUqcAypAYXCdav7rXQYZjDyejfjQpump,"('Ar2Y6o_6KXjdT_1764647584000',)",1.283993352,0.09762859499999998,7.603512498560039,-22.95
2025-12-02,2025-12-02 11:06:45,FrvJ6D9yqnbN1L1Mx3DobnvEie5nYTjFugGg6pACpump,"('Ar2Y6o_FrvJ6D_1764648405000',)",0.3392761709999999,0.004292310000000077,1.2651374799912127,-39.01
2025-12-02,2025-12-02 11:32:16,CpQSR9rVG1THdqM9aKokeEmgKPCENVjD9868yT2zpump,"('Ar2Y6o_CpQSR9_1764649936000',)",1.93785224,0.04044376000000005,2.0870404443220116,-25.21
2025-12-02,2025-12-02 11:44:36,FqKdy3CtWSKKiJa8aaUbSbSmVhBKz3EiM52Et242pump,"('Ar2Y6o_FqKdy3_1764650676000',)",1.623391459,0.11186650899999995,6.890913980101207,-33.31
2025-12-02,2025-12-02 12:19:01,CQZxwe2QjdztNWa6j3Zfeh2TjwYGawR417BvagFxpump,"('Ar2Y6o_CQZxwe_1764652741000',)",0.383824979,0.004453900999999982,1.1603989431860249,-33.6
2025-12-02,2025-12-02 13:29:03,AHXWhzogLZ9t39LTzDuztGBHn9tWBsnFNByc1MwZpump,"('Ar2Y6o_AHXWhz_1764656943000',)",1.007335349,0.0934790769999998,9.279836857983605,-37.11
2025-12-02,2025-12-02 13:38:29,32id79zxgSusvcUBFRnpiE3mTHmLVKMAsVbi4wZbpump,"('Ar2Y6o_32id79_1764657509000',)",0.757014736,0.15013908600000003,19.833046684576036,-26.32
2025-12-02,2025-12-02 13:49:57,B1sPn76LWSWRnxSz8ES8TSnrohvBzTaKU4fFJcJBpump,"('Ar2Y6o_B1sPn7_1764658197000',)",0.7593827110000001,-0.08513016700000009,-11.210443135832742,-24.56
2025-12-02,2025-12-02 13:55:29,21TheAoMb44Z3yGDR8UR4o6Ca8Yvp472R6xfaYvRpump,"('Ar2Y6o_21TheA_1764658529000',)",0.508326283,0.06428135999999995,12.64568883210785,-20.72
2025-12-02,2025-12-02 13:59:16,B1sPn76LWSWRnxSz8ES8TSnrohvBzTaKU4fFJcJBpump,"('Ar2Y6o_B1sPn7_1764658756000',)",0.712015524,-0.12462868500000002,-17.503647153625828,-28.58
2025-12-02,2025-12-02 14:19:39,B4U3h3QryEjBFbSLUDQC1QnVg5E1WC3f5PP3Tfiqpump,"('Ar2Y6o_B4U3h3_1764659979000',)",0.388561194,-0.009061763999999972,-2.3321330436306957,-29.48
2025-12-02,2025-12-02 14:28:37,5xcRDXCC7CGSMyiaiL127GsLGt6vU3ChK1KWFtRhpump,"('Ar2Y6o_5xcRDX_1764660517000',)",1.196365299,0.0676669190000001,5.656041600049795,-20.08
2025-12-02,2025-12-02 14:48:08,B1sPn76LWSWRnxSz8ES8TSnrohvBzTaKU4fFJcJBpump,"('Ar2Y6o_B1sPn7_1764661688000',)",0.56754222,-0.17057581299999997,-30.05517598320702,-28.71
2025-12-02,2025-12-02 15:10:49,B4U3h3QryEjBFbSLUDQC1QnVg5E1WC3f5PP3Tfiqpump,"('Ar2Y6o_B4U3h3_1764663049000',)",0.391646301,-0.009133714999999987,-2.332133605418627,-26.24
2025-12-02,2025-12-02 15:23:05,gAGQTXhFSydHCkYb1ipoybQykPitbGrHkx2jeXrpump,"('Ar2Y6o_gAGQTX_1764663785000',)",1.100682828,-0.27874893300000003,-25.325091471309847,-29.02
2025-12-02,2025-12-02 15:50:53,D9vosrXbe7ks9xy9JbN5QMxUfL9hji7EqEpDWVh3pump,"('Ar2Y6o_D9vosr_1764665453000',)",0.5329863610000001,0.09513282999999995,17.849017716233817,-31.57
2025-12-02,2025-12-02 16:14:13,4162i3cvZtW49TVU5LuJzGe2G8vJtKYwRZUyNvZspump,"('Ar2Y6o_4162i3_1764666853000',)",1.002674688,0.4019656500000002,40.08933852731308,-21.77
2025-12-02,2025-12-02 16:46:51,v2LxgEvBQotP4MWgFMKqPDn683nsg96qzgh3KTUpump,"('Ar2Y6o_v2LxgE_1764668811000',)",0.8951460990000001,-0.05855369500000007,-6.541244503596956,-34.93
2025-12-02,2025-12-02 17:39:04,62TQCo9FWt4Xbdcyrn6w7YSe1qYuqfLsSxXC847pump,"('Ar2Y6o_62TQCo_1764671944000',)",0.8692139349999999,0.06659526700000007,7.661550778060189,-31.72
2025-12-02,2025-12-02 17:52:08,CQZxwe2QjdztNWa6j3Zfeh2TjwYGawR417BvagFxpump,"('Ar2Y6o_CQZxwe_1764672728000',)",0.4294192019999999,0.008385512000000095,1.9527566445433655,-37.11
2025-12-02,2025-12-02 18:13:09,gAGQTXhFSydHCkYb1ipoybQykPitbGrHkx2jeXrpump,"('Ar2Y6o_gAGQTX_1764673989000',)",0.814602042,-0.09763228099999999,-11.985273294956949,-37.03
2025-12-02,2025-12-02 18:40:18,CMgWC1zCYnt3qUsFS3vtutMvaoXpfaRCgaieAgjpump,"('Ar2Y6o_CMgWC1_1764675618000',)",0.761485525,0.03154856400000006,4.143028720079749,-36.57
2025-12-02,2025-12-02 18:47:04,FDHFGahpfffBb19w55KAM7MNkXbCzpKZvgmrypcapump,"('Ar2Y6o_FDHFGa_1764676024000',)",0.598584202,0.08174843500000006,13.65696500623651,-33.68
2025-12-02,2025-12-02 19:54:13,EFvVPzMDaYtJLqv7bVhMLV7YkxVZp7CB9qpPtqWLpump,"('Ar2Y6o_EFvVPz_1764680053000',)",0.7186980150000001,-0.012729784000000133,-1.771228490174713,-30.68
2025-12-02,2025-12-02 20:14:27,AHXWhzogLZ9t39LTzDuztGBHn9tWBsnFNByc1MwZpump,"('Ar2Y6o_AHXWhz_1764681267000',)",0.812002219,0.040659755999999936,5.007345429434096,-25.14
2025-12-02,2025-12-02 20:35:34,32id79zxgSusvcUBFRnpiE3mTHmLVKMAsVbi4wZbpump,"('Ar2Y6o_32id79_1764682534000',)",0.594784175,0.21758766399999996,36.582624949629825,-28.97
2025-12-02,2025-12-02 20:38:14,VmcFR6WwTCMbsPNBGmVgmMYBAL3P9nUNwpzZyH2pump,"('Ar2Y6o_VmcFR6_1764682694000',)",1.33178638,-0.02278201499999999,-1.7106358303499085,-25.12
2025-12-02,2025-12-02 20:39:03,C5N8FQUqDJDAjqo8VBgRryrqimZKfGerhMeHpFispump,"('Ar2Y6o_C5N8FQ_1764682743000',)",0.670104587,-0.19360403799999998,-28.891615093510765,-26.04
2025-12-02,2025-12-02 20:43:12,6j8da9yqUVHJtpjdf55sjVyKCo1W8Tvd57g2xynBpump,"('Ar2Y6o_6j8da9_1764682992000',)",1.1346201150000002,-0.005477688000000258,-0.48277726858387815,-26.63
2025-12-02,2025-12-02 21:31:21,gAGQTXhFSydHCkYb1ipoybQykPitbGrHkx2jeXrpump,"('Ar2Y6o_gAGQTX_1764685881000',)",0.682128641,-0.05862712200000009,-8.594731034025015,-37.31
2025-12-02,2025-12-02 21:32:36,7gFduiNFdW7NAXR9VmEGzhE93XVPoMun81gJyJzBpump,"('Ar2Y6o_7gFdui_1764685956000',)",0.946783796,-0.2832713349999999,-29.91932648158671,-23.42
2025-12-02,2025-12-02 22:32:55,9AdFNgXZE58Ltw3mtdzUQSS5KrV8iVLaKAbspXnCpump,"('Ar2Y6o_9AdFNg_1764689575000',)",0.5593428800000001,0.4419627919999999,79.01464518507856,-32.19
2025-12-02,2025-12-02 22:53:46,5ZxpMyAxfLh8tWMSuYkYzBjQZaDAjDVq8gWPaprPpump,"('Ar2Y6o_5ZxpMy_1764690826000',)",1.944507185,0.2969310570000001,15.270247355758684,-26.05
2025-12-02,2025-12-02 23:00:34,9mGtWvoGgRuUiFvyBJSVEdsA8T4sk4BpeQ9qYq3Kpump,"('Ar2Y6o_9mGtWv_1764691234000',)",0.690101254,-0.14710075499999997,-21.315822011243583,-33.31
2025-12-02,2025-12-02 23:05:52,6j8da9yqUVHJtpjdf55sjVyKCo1W8Tvd57g2xynBpump,"('Ar2Y6o_6j8da9_1764691552000',)",0.8627391489999999,0.4004061200000001,46.41102938983474,-35.74
2025-12-02,2025-12-02 23:09:04,Ds4m55Evdsxgda3HQpTpnMVyxNdyZ4Rdj6ivVEsepump,"('Ar2Y6o_Ds4m55_1764691744000',)",0.6498669770000001,0.06855542799999992,10.549147814291834,-31.9
2025-12-02,2025-12-02 23:21:34,7CuUgAiG78ncWmkjpCkdHUP8fCwhomxGRroa7Jrppump,"('Ar2Y6o_7CuUgA_1764692494000',)",0.5554438230000001,-0.033493373000000104,-6.030019889158098,-37.93
2025-12-02,2025-12-02 23:25:27,Ds4m55Evdsxgda3HQpTpnMVyxNdyZ4Rdj6ivVEsepump,"('Ar2Y6o_Ds4m55_1764692727000',)",0.620042436,-0.08649322199999998,-13.949564897200034,-31.08
2025-12-02,2025-12-02 23:29:34,2bDCHnnzgPQZZv9G6U3nYv7raE3ePBhqFzEsftfepump,"('Ar2Y6o_2bDCHn_1764692974000',)",0.944009604,-0.17511539399999998,-18.550170809491043,-35.57
2025-12-02,2025-12-02 23:34:07,DxJW43jU6kguZxtS9DVeXJpozMQnAtey3BoiRWuQpump,"('Ar2Y6o_DxJW43_1764693247000',)",0.714670113,-0.08974292100000003,-12.557251152322921,-23.35
2025-12-02,2025-12-02 23:54:13,2wzfU4o5SD1goWW6n2CRWhngwtgzQ1dGATRTQdgQpump,"('Ar2Y6o_2wzfU4_1764694453000',)",1.5692204200000002,0.23652466999999988,15.072749945479288,-28.21
2025-12-02,2025-12-02 23:57:41,DVRdAvdRaaukYCcwtUbUU2t9bzGgwsKuaAPPjGKFpump,"('Ar2Y6o_DVRdAv_1764694661000',)",0.648580268,0.11647773799999994,17.958877836227966,-28.75
2025-12-03,2025-12-03 00:07:31,JAZpXuHNQVmP9fE2agkvvMqnk7W7MA77EqBwofXopump,"('Ar2Y6o_JAZpXu_1764695251000',)",0.5491962499999999,-0.08278217799999993,-15.073332711212057,-20.01
2025-12-03,2025-12-03 00:34:06,5hxipB7szE4Aq9pMgPRcoDrwZ5UDKWJuniBUmUhhpump,"('Ar2Y6o_5hxipB_1764696846000',)",0.670322808,-0.473793309,-70.68136476120024,-37.3
2025-12-03,2025-12-03 00:48:57,EH8YpnTU2n1DrHZwVV8j6fYU1of7QHxgEUmeWSyBpump,"('Ar2Y6o_EH8Ypn_1764697737000',)",1.688584343,0.857005617,50.75290556570084,-21.32
2025-12-03,2025-12-03 00:50:41,3QgxFXKrApagK29vt3mARQqEMZxd5NFEwh9KT8KBpump,"('Ar2Y6o_3QgxFX_1764697841000',)",0.6067861680000001,0.16972548499999995,27.971218519931707,-36.97
2025-12-03,2025-12-03 00:52:37,32id79zxgSusvcUBFRnpiE3mTHmLVKMAsVbi4wZbpump,"('Ar2Y6o_32id79_1764697957000',)",0.6434702019999999,0.06513219300000006,10.122021625486251,-22.36
2025-12-03,2025-12-03 01:03:31,gFhpioBxadXCNWCanCuRtesP3rDzjw82xzsnLj9pump,"('Ar2Y6o_gFhpio_1764698611000',)",0.82978505,0.09782109799999994,11.788727454176227,-23.24
2025-12-03,2025-12-03 01:11:01,BmQ3o2V3g2qJ46SQKM24fZtrcjc1cc4WXwbHvMd9pump,"('Ar2Y6o_BmQ3o2_1764699061000',)",0.937533594,0.03149162799999994,3.3589866220836386,-23.47
2025-12-03,2025-12-03 01:23:01,GogQ4P2aetxNSHP4dSPv4uTncdbcjf74muFRCeX8pump,"('Ar2Y6o_GogQ4P_1764699781000',)",0.6852975040000001,-0.05336739200000007,-7.787477947679795,-39.38
