Date,Time,Token,cycle_id,Vol Buy (SOL),Profit (SOL),Margin (%)
2025-12-02,2025-12-02 15:03:45,8ZhqjY7Rswsbof4TYRgZxAv1XRnoLh7HC8cu7grSpump,"('Ar2Y6o_8ZhqjY_1764662625000',)",0.81104087,0.10090328100000001,12.44
2025-12-02,2025-12-02 16:06:40,AHiy88VMPVPyS9w4avBwhxMW7hLBqLaasCzxjdxxpump,"('Ar2Y6o_AHiy88_1764666400000',)",0.6765601969999999,5.768261704,852.59
2025-12-02,2025-12-02 16:14:13,4162i3cvZtW49TVU5LuJzGe2G8vJtKYwRZUyNvZspump,"('Ar2Y6o_4162i3_1764666853000',)",1.002674688,0.4019656500000002,40.09
2025-12-02,2025-12-02 16:30:56,CaPfDDi35mnDy9NRzuxYC4d8uFphzjysYYvVof2Upump,"('Ar2Y6o_CaPfDD_1764667856000',)",0.934822484,-0.034561814999999996,-3.7
2025-12-02,2025-12-02 18:03:14,FZdiakzh2soYdkhZ3rUnmnrPWBDz5Q5kPNL3TFPVpump,"('Ar2Y6o_FZdiak_1764673394000',)",1.172128865,-0.006710636999999853,-0.57
2025-12-02,2025-12-02 18:13:09,gAGQTXhFSydHCkYb1ipoybQykPitbGrHkx2jeXrpump,"('Ar2Y6o_gAGQTX_1764673989000',)",0.814602042,-0.09763228099999999,-11.99
2025-12-02,2025-12-02 18:40:18,CMgWC1zCYnt3qUsFS3vtutMvaoXpfaRCgaieAgjpump,"('Ar2Y6o_CMgWC1_1764675618000',)",0.761485525,0.03154856400000006,4.14
2025-12-02,2025-12-02 20:10:15,Fc5iuCUKegve4v3jVVr6AsTHvn1wFL74HNy2krGgpump,"('Ar2Y6o_Fc5iuC_1764681015000',)",0.510785987,-0.09774909199999998,-19.14
2025-12-02,2025-12-02 20:57:06,6j8da9yqUVHJtpjdf55sjVyKCo1W8Tvd57g2xynBpump,"('Ar2Y6o_6j8da9_1764683826000',)",1.087578304,-0.38345853900000004,-35.26
2025-12-02,2025-12-02 22:32:55,9AdFNgXZE58Ltw3mtdzUQSS5KrV8iVLaKAbspXnCpump,"('Ar2Y6o_9AdFNg_1764689575000',)",0.5593428800000001,0.4419627919999999,79.01
2025-12-02,2025-12-02 22:53:46,5ZxpMyAxfLh8tWMSuYkYzBjQZaDAjDVq8gWPaprPpump,"('Ar2Y6o_5ZxpMy_1764690826000',)",1.944507185,0.2969310570000001,15.27
2025-12-03,2025-12-03 00:34:06,5hxipB7szE4Aq9pMgPRcoDrwZ5UDKWJuniBUmUhhpump,"('Ar2Y6o_5hxipB_1764696846000',)",0.670322808,-0.473793309,-70.68
2025-12-03,2025-12-03 00:48:57,EH8YpnTU2n1DrHZwVV8j6fYU1of7QHxgEUmeWSyBpump,"('Ar2Y6o_EH8Ypn_1764697737000',)",1.688584343,0.857005617,50.75
2025-12-03,2025-12-03 01:56:25,EFvVPzMDaYtJLqv7bVhMLV7YkxVZp7CB9qpPtqWLpump,"('Ar2Y6o_EFvVPz_1764701785000',)",0.555752384,-0.25458268900000003,-45.81
2025-12-03,2025-12-03 02:33:43,DnBv6WXmLAiyFAAfyjG7zPMqJhkjAz1qs15Q1bHapump,"('Ar2Y6o_DnBv6W_1764704023000',)",1.21904578,0.18246776799999997,14.97
2025-12-03,2025-12-03 02:42:11,7EmfYiGozAufEhMXEWDyuoAv8uC1vbv5rwqhwgDNpump,"('Ar2Y6o_7EmfYi_1764704531000',)",0.466542785,-0.163283729,-35.0
2025-12-03,2025-12-03 03:00:09,EUsHgBLW3T8dgUDj6zABQquW3qGweme9nWytBNowpump,"('Ar2Y6o_EUsHgB_1764705609000',)",0.305943326,0.209890768,68.6
2025-12-03,2025-12-03 04:26:13,26HqbbXK43Vke3DRHS2W3XanfK8QSUov7z9rsqHPpump,"('Ar2Y6o_26Hqbb_1764710773000',)",0.380600716,0.03069405199999997,8.06
2025-12-03,2025-12-03 04:34:39,GogQ4P2aetxNSHP4dSPv4uTncdbcjf74muFRCeX8pump,"('Ar2Y6o_GogQ4P_1764711279000',)",0.541467036,-0.194894365,-35.99
2025-12-03,2025-12-03 04:51:59,DXJTZkJSCHw3XRrD7rMkw5HDvDEbq2fqt4CCWd5Wpump,"('Ar2Y6o_DXJTZk_1764712319000',)",1.2028661450000002,0.29179425199999987,24.26
2025-12-03,2025-12-03 05:31:33,FWAqRyVNDsJodhbrCZ58bcfFjfEtgsAhJH2Lk48spump,"('Ar2Y6o_FWAqRy_1764714693000',)",0.4287773259999999,-0.1897879539999999,-44.26
2025-12-03,2025-12-03 05:49:20,HTSH7oPkcRoQ9eEvMHEsZmieeffp6M52wSy1XAuopump,"('Ar2Y6o_HTSH7o_1764715760000',)",1.192802489,0.029544134,2.48
2025-12-03,2025-12-03 06:31:52,FTkL2qw6fbLeB9TWwh4HafzcdyLxtMx5bfiNQxV1pump,"('Ar2Y6o_FTkL2q_1764718312000',)",0.339769125,-0.02139609800000003,-6.3
2025-12-03,2025-12-03 07:18:59,6N5Bi3sUz6UbfSadsFAodNFBBHo9FHLiT4FBdbdkpump,"('Ar2Y6o_6N5Bi3_1764721139000',)",0.900395244,0.17398249799999999,19.32
2025-12-03,2025-12-03 08:21:03,6YhzyXQQUWni5ErddewZrkw9W55dYevQmo1teppjpump,"('Ar2Y6o_6YhzyX_1764724863000',)",0.930152283,-0.04076085399999996,-4.38
2025-12-03,2025-12-03 08:43:48,8N1jS2p4UXQrbnMiWyuckHqMwp66AGLpAFDd54GPpump,"('Ar2Y6o_8N1jS2_1764726228000',)",0.991987236,0.405962399,40.92
2025-12-03,2025-12-03 09:00:28,7CuUgAiG78ncWmkjpCkdHUP8fCwhomxGRroa7Jrppump,"('Ar2Y6o_7CuUgA_1764727228000',)",0.514148465,0.06334952900000002,12.32
2025-12-03,2025-12-03 09:35:02,CRCTEPK5gT1cKMoKR1cumjruwhZ2J5jKzGckgCAFG9EK,"('Ar2Y6o_CRCTEP_1764729302000',)",0.7099192990000001,-0.161841373,-22.8
2025-12-03,2025-12-03 10:09:00,HeXyoZWLY4aasdqt8ndYJx6iMGQoqPyHKZpHMPZhpump,"('Ar2Y6o_HeXyoZ_1764731340000',)",0.715837221,-0.003378612000000003,-0.47
2025-12-03,2025-12-03 11:48:52,BHV5SrPszkDksja75hKJR4TzuxrmXUptm8eQaPeDpump,"('Ar2Y6o_BHV5Sr_1764737332000',)",0.7375739069999999,0.11882458100000004,16.11
2025-12-03,2025-12-03 12:28:51,FDHFGahpfffBb19w55KAM7MNkXbCzpKZvgmrypcapump,"('Ar2Y6o_FDHFGa_1764739731000',)",0.3438317729999999,-0.023689790999999905,-6.89
2025-12-03,2025-12-03 12:38:26,J3HHqL57ZcKLB5BBUGFESSxrqRjxm8oMZyRzodURpump,"('Ar2Y6o_J3HHqL_1764740306000',)",0.493558948,0.030945948000000056,6.27
2025-12-03,2025-12-03 13:11:14,GFZbSbL44yr3u2zwU1MECgWvdHEbmCrdG1aPfbRtpump,"('Ar2Y6o_GFZbSb_1764742274000',)",0.7273429090000001,0.08537933899999994,11.74
2025-12-03,2025-12-03 15:24:38,5NyoAHerm7YistjLFTi1ykmZCgcNtc3rbHw2tv8Apump,"('Ar2Y6o_5NyoAH_1764750278000',)",1.016203592,0.045062610999999864,4.43
2025-12-03,2025-12-03 17:32:42,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,"('Ar2Y6o_32CdQd_1764757962000',)",0.713959718,0.24144986299999993,33.82
2025-12-03,2025-12-03 17:43:23,AHmm7xHar2RqBAFJ6xB83yoCSui2AUPWa6vGBgGgpump,"('Ar2Y6o_AHmm7x_1764758603000',)",0.809789932,-0.10241112699999999,-12.65
2025-12-03,2025-12-03 18:18:48,Facsq8p9kbkJeGfKQSZHxzUiejfrrKwJchdje5agpump,"('Ar2Y6o_Facsq8_1764760728000',)",0.358262492,-0.013635074999999997,-3.81
2025-12-03,2025-12-03 18:37:49,AoKgjNMumZ2JjHFaGnrcKSnuTTRqrHWdKHhPMhzjpump,"('Ar2Y6o_AoKgjN_1764761869000',)",0.970535756,-0.19265855499999995,-19.85
2025-12-03,2025-12-03 20:50:03,CjFu6r8y8VaSAyQ8d5MLs4EouzKVypfwtCLFc7Akpump,"('Ar2Y6o_CjFu6r_1764769803000',)",0.51726845,-0.006587949000000037,-1.27
2025-12-04,2025-12-04 00:12:33,E23qZatCvTpnxbwYuKQ7ZeGNwdiPe2cKzdojPjDpump,"('Ar2Y6o_E23qZa_1764781953000',)",0.803227742,-0.0006534059999999675,-0.08
2025-12-04,2025-12-04 00:26:24,DhYDM3spgZm7mvC7BnJxWqmSiSRt8v4hADN4DVLQpump,"('Ar2Y6o_DhYDM3_1764782784000',)",1.662742351,-1.0178288979999999,-61.21
2025-12-04,2025-12-04 00:33:33,AWhsnTdcBp46mSnqWBBzGY5BKhQxWHAh3RhiM43ypump,"('Ar2Y6o_AWhsnT_1764783213000',)",1.374835212,0.015345935999999893,1.12
2025-12-04,2025-12-04 01:05:27,JAZpXuHNQVmP9fE2agkvvMqnk7W7MA77EqBwofXopump,"('Ar2Y6o_JAZpXu_1764785127000',)",0.751335111,0.015502504999999944,2.06
2025-12-04,2025-12-04 02:52:35,FefBQzgFmAynFwKAqfnyAXVv3bBXVgA1A2tuXEjbpump,"('Ar2Y6o_FefBQz_1764791555000',)",1.406057032,0.17241434899999986,12.26
2025-12-04,2025-12-04 03:25:41,DQFpZ6bx7fyv22CU3QXw4HtCJHJjVesjpmVuaRSLpump,"('Ar2Y6o_DQFpZ6_1764793541000',)",0.8031556749999998,-0.37234625899999985,-46.36
2025-12-04,2025-12-04 03:50:45,AfCAvSUHPUsf9Z826AbQ9hmRq1px6of24hcEqd2Gpump,"('Ar2Y6o_AfCAvS_1764795045000',)",0.995851675,0.04440322299999988,4.46
2025-12-04,2025-12-04 04:15:43,5Cvdw2oRqJRQQ84HdbDkuXFuVLDTSNJ4gjqC6TUHpump,"('Ar2Y6o_5Cvdw2_1764796543000',)",1.7274522709999998,0.4066916650000003,23.54
2025-12-04,2025-12-04 04:56:48,HzTpFozNhZ51Vra4jDg8J5uYxvRpA6dv7vey2M4tpump,"('Ar2Y6o_HzTpFo_1764799008000',)",0.767104893,0.11523566100000004,15.02
2025-12-04,2025-12-04 05:32:13,6o3bmayow1xxmCNemgo16rHi1HvdsS9je1f5ts2Lpump,"('Ar2Y6o_6o3bma_1764801133000',)",0.820734508,-0.005223352000000014,-0.64
2025-12-04,2025-12-04 05:36:40,CtgwY4goBEeLy1ngq2jUvRLhDx4oAuCCQGo9iCqRpump,"('Ar2Y6o_CtgwY4_1764801400000',)",0.7388803369999999,0.13416669400000014,18.16
2025-12-04,2025-12-04 06:19:55,63uUteCL16dbwCwwK4K885SEeNmYm5iCK2UY8dNppump,"('Ar2Y6o_63uUte_1764803995000',)",1.742563053,0.18812094700000004,10.8
2025-12-04,2025-12-04 06:58:08,FXqbuoF4Pg6wWSmeMP3Qp6WVy8fzivqxgSgZYT9AvW2S,"('Ar2Y6o_FXqbuo_1764806288000',)",0.470403292,-0.14881501999999996,-31.64
2025-12-04,2025-12-04 07:58:19,HV8sQXqHdZwYAyLQVAFwgM2mK9sHXsf5W2h3JSJ5pump,"('Ar2Y6o_HV8sQX_1764809899000',)",0.486818112,0.026442438000000013,5.43
2025-12-04,2025-12-04 08:30:19,3BRC7ZfRXXfXNFwYkQr1dJCPNZKDRYc4n7KGwrtzpump,"('Ar2Y6o_3BRC7Z_1764811819000',)",0.815819686,-0.08049706599999995,-9.87
2025-12-04,2025-12-04 09:36:33,83RPHgc3oUNsBZmxkeBE7HcFq8ZA3gv57nRsfKeZpump,"('Ar2Y6o_83RPHg_1764815793000',)",0.47024499,0.12227646000000003,26.0
2025-12-04,2025-12-04 09:41:35,5isxckSAPRVCHEQNJDycygv4w6trfcaurbSqf3P2pump,"('Ar2Y6o_5isxck_1764816095000',)",0.3776075319999999,0.013076098000000091,3.46
2025-12-04,2025-12-04 10:12:45,G2ZzkLiVnCHk7gAHkx4NQNaxTqEpkA474Hk5opVgpump,"('Ar2Y6o_G2ZzkL_1764817965000',)",1.171731525,-0.09575894000000007,-8.17
2025-12-04,2025-12-04 10:32:39,BAC8T1JNqYPsCu2q5Si15YLxWa9Z1jQqjyJsxRTMpump,"('Ar2Y6o_BAC8T1_1764819159000',)",0.615415766,0.06917079799999992,11.24
2025-12-04,2025-12-04 10:39:45,DUdfMLdpmHkizrNYNqUxZP1fa1Cr5xJAVrfrWWqcpump,"('Ar2Y6o_DUdfML_1764819585000',)",0.892922196,0.021214010999999977,2.38
2025-12-04,2025-12-04 10:48:23,AHiy88VMPVPyS9w4avBwhxMW7hLBqLaasCzxjdxxpump,"('Ar2Y6o_AHiy88_1764820103000',)",0.449592909,0.11550190300000002,25.69
2025-12-04,2025-12-04 11:11:21,HxJgR5dV8JbvsjHTfHQuc7yyQ2Q1Pz5u7S866S9Epump,"('Ar2Y6o_HxJgR5_1764821481000',)",0.3624293879999999,-0.06806500999999993,-18.78
2025-12-04,2025-12-04 11:55:08,5iba93uLNB87rubMCfTVUftC2qnKWByVEczd838Dpump,"('Ar2Y6o_5iba93_1764824108000',)",0.478161289,0.035413933000000064,7.41
2025-12-04,2025-12-04 13:06:52,6qjp6gjfrYBi2prQCtsSHWEG8cvm8Zuu5CotRYdBpump,"('Ar2Y6o_6qjp6g_1764828412000',)",0.500048273,-0.059541067999999975,-11.91
2025-12-04,2025-12-04 13:30:25,5Cvdw2oRqJRQQ84HdbDkuXFuVLDTSNJ4gjqC6TUHpump,"('Ar2Y6o_5Cvdw2_1764829825000',)",1.102825534,0.26062283100000005,23.63
2025-12-04,2025-12-04 14:37:18,CAppBX7VvWPU4N5osmteLygWS5BUMfiovyn6LWJjpump,"('Ar2Y6o_CAppBX_1764833838000',)",0.540033707,-0.02214165899999998,-4.1
2025-12-04,2025-12-04 15:04:59,H9ksqYZQBB2MjqTPUz89Sv8NpsNwTKmoP5mUtiAnpump,"('Ar2Y6o_H9ksqY_1764835499000',)",1.260909656,0.07905335400000002,6.27
2025-12-04,2025-12-04 16:46:40,BNCykVSh4i8qn86ppSEsRNiQkJwH7jQfP1gakfEHpump,"('Ar2Y6o_BNCykV_1764841600000',)",0.847598956,-0.03310053300000004,-3.91
2025-12-04,2025-12-04 17:05:13,HHquU6P1amWTNQDBECzSYq3DVkBSw38XV3F8wfSEpump,"('Ar2Y6o_HHquU6_1764842713000',)",0.974361256,0.21718228299999998,22.29
2025-12-04,2025-12-04 17:40:35,FShr4DSxiN8Y4W8UT5hQY9NTEdEnJ3YpTWJqAobTpump,"('Ar2Y6o_FShr4D_1764844835000',)",0.460802567,-0.025460183999999997,-5.53
2025-12-04,2025-12-04 19:56:34,C9JF6ePCsuZusWLcLTYiBtCpvsJ8qmc4jCXgxZEypump,"('Ar2Y6o_C9JF6e_1764852994000',)",0.8663475180000001,-0.1631040680000001,-18.83
2025-12-04,2025-12-04 20:37:47,E2b3JWQXJ9eJpzaScf1wjp4kohxEWjEKK9jeSatVmTc7,"('Ar2Y6o_E2b3JW_1764855467000',)",1.866927006,0.07703907700000001,4.13
2025-12-04,2025-12-04 22:15:09,4TeYeiiu4iWRW5v8qUwfajPcqGEgBhJDf78oKtAcpump,"('Ar2Y6o_4TeYei_1764861309000',)",0.854506853,-0.218393603,-25.56
2025-12-04,2025-12-04 22:27:27,DQFpZ6bx7fyv22CU3QXw4HtCJHJjVesjpmVuaRSLpump,"('Ar2Y6o_DQFpZ6_1764862047000',)",0.662741745,-0.27447525100000003,-41.42
2025-12-04,2025-12-04 22:42:12,CaPfDDi35mnDy9NRzuxYC4d8uFphzjysYYvVof2Upump,"('Ar2Y6o_CaPfDD_1764862932000',)",1.1708183,0.0777758959999999,6.64
2025-12-04,2025-12-04 22:47:44,AHmm7xHar2RqBAFJ6xB83yoCSui2AUPWa6vGBgGgpump,"('Ar2Y6o_AHmm7x_1764863264000',)",0.789616549,-0.06446469399999999,-8.16
2025-12-04,2025-12-04 23:13:05,FmW1rrUdC3L4aN6usotGvs1bRndveVpHeckQZ5Vjpump,"('Ar2Y6o_FmW1rr_1764864785000',)",0.488760255,-0.11676597699999997,-23.89
2025-12-04,2025-12-04 23:20:00,CDYx1sfYY25fTKExf5YPzAscBSBthj6bV4YAQtKBpump,"('Ar2Y6o_CDYx1s_1764865200000',)",1.139795345,0.5032394469999999,44.15
2025-12-05,2025-12-05 00:08:39,DdGNpQqUiVMu6EnE8HeEfDDSiLQZQratbtxtGAFfpump,"('Ar2Y6o_DdGNpQ_1764868119000',)",0.451865605,0.17989239399999996,39.81
2025-12-05,2025-12-05 00:19:17,GidwWCMcdm8xwnQF26oZhXsLUNwwPT7TAjvvNiRRpump,"('Ar2Y6o_GidwWC_1764868757000',)",1.0740945039999998,-0.25818741499999986,-24.04
2025-12-05,2025-12-05 00:43:09,3v2BbU2iepB3KdxevsCx9FMMAsGtR3pAhCkjHKNxmhqH,"('Ar2Y6o_3v2BbU_1764870189000',)",1.261034548,-0.007941258000000007,-0.63
2025-12-05,2025-12-05 00:58:39,MamxpvRnaMizqB9uo6nJFMMkWEJ1jpfznuHXdwVpump,"('Ar2Y6o_Mamxpv_1764871119000',)",0.54315799,-0.0071967299999999845,-1.32
2025-12-05,2025-12-05 01:59:27,BJhEEwhGoXosDe4Y4XivneE8pUsH9y34aPdHhy7Mpump,"('Ar2Y6o_BJhEEw_1764874767000',)",0.3557879469999999,-0.08764775699999988,-24.63
2025-12-05,2025-12-05 03:22:33,d1PXzrWJuHgGUmM8vxVtTg3hifTZa6eGqdnLtjGpump,"('Ar2Y6o_d1PXzr_1764879753000',)",0.68311848,0.19377085000000005,28.37
2025-12-05,2025-12-05 03:52:06,AVA5upeshfxGCBDyZ347ADXt7yZvNxZRfR4THn9Tpump,"('Ar2Y6o_AVA5up_1764881526000',)",0.871228061,0.09546096299999995,10.96
2025-12-05,2025-12-05 04:17:46,3876dGZtJCTL7N2dzfenBCXyZqQEEMeHmk1b9oKDpump,"('Ar2Y6o_3876dG_1764883066000',)",0.609048173,0.10899478699999998,17.9
2025-12-05,2025-12-05 04:26:11,2fkv2zWdTbVqyvSWYeDJ2tqDVu9Xeai4ZmzqoZzppump,"('Ar2Y6o_2fkv2z_1764883571000',)",0.5748051279999999,-0.008662979999999987,-1.51
2025-12-05,2025-12-05 04:34:43,CZme2ojn1mfgA3xQYnHZBvnMzZZyRTenVZj7QyYzpump,"('Ar2Y6o_CZme2o_1764884083000',)",0.420873669,0.15014811900000002,35.68
2025-12-05,2025-12-05 04:42:42,ANL3xRCkQYFsKrBF272aRiafeMUiGco1vnMMce2xpump,"('Ar2Y6o_ANL3xR_1764884562000',)",0.494341552,0.019136255999999963,3.87
2025-12-05,2025-12-05 04:45:44,AVA5upeshfxGCBDyZ347ADXt7yZvNxZRfR4THn9Tpump,"('Ar2Y6o_AVA5up_1764884744000',)",0.565345493,-0.349476832,-61.82
2025-12-05,2025-12-05 05:16:27,E85FFUEYL2p8RiwTKwocxAGxXzTfLZx5jjGx82S5pump,"('Ar2Y6o_E85FFU_1764886587000',)",1.1152954190000002,0.32913981299999984,29.51
2025-12-05,2025-12-05 05:59:47,n6TRJJizo5JrqZ9fmg14ERoUGNsDkGCBHzW3BrKpump,"('Ar2Y6o_n6TRJJ_1764889187000',)",0.38950314,0.19093439799999995,49.02
2025-12-05,2025-12-05 09:16:46,5NyoAHerm7YistjLFTi1ykmZCgcNtc3rbHw2tv8Apump,"('Ar2Y6o_5NyoAH_1764901006000',)",0.5856957749999999,-0.1301320549999999,-22.22
2025-12-05,2025-12-05 10:28:04,EaX1w1JrWbc6utxA7oyMec9Rcwkuwvwic2oZZWFapump,"('Ar2Y6o_EaX1w1_1764905284000',)",0.978984566,-0.21719846599999992,-22.19
2025-12-05,2025-12-05 11:10:56,6aiRs7g6K5sj3DzoyEnbtn8J4TMRnoXVsckP5YTDpump,"('Ar2Y6o_6aiRs7_1764907856000',)",0.36804126,-0.07772535799999997,-21.12
2025-12-05,2025-12-05 11:59:34,GUxHfaWUkkBMPxBzZzBziRuFv9oT8KNCvHcRAt37pump,"('Ar2Y6o_GUxHfa_1764910774000',)",1.043174299,-0.011015711999999844,-1.06
2025-12-05,2025-12-05 12:20:37,FFhFL9Lce7fcLDQv1TG1CJnBXPxz68wiKQ9CjFAvpump,"('Ar2Y6o_FFhFL9_1764912037000',)",0.95811895,-0.017648443999999985,-1.84
2025-12-05,2025-12-05 13:28:25,2zv8Ax1Ur8ze73ZC2cgE8EU5pGRGW1Na9Gpd3Vfkpump,"('Ar2Y6o_2zv8Ax_1764916105000',)",0.5181199360000001,-0.04063271800000007,-7.84
